bench,input_size,scale,mode,mantissa,float_type,job_file_base,stats_job_file_base,var_min,var_max,var_isnan,var_isinf,MathOp,IntegerOp,Integer32Op,Integer64Op,FloatingPointOp,FloatSingleOp,FloatDoubleOp,FloatMulDivOp,FloatMulDivSingleOp,FloatMulDivDoubleOp,smul.fix.i32,sdiv.fix.i32,add,sub,CastOp,Shift,fdiv,fmul,fadd,fsub,dyn_fdiv,dyn_fmul,dyn_fadd,dyn_fsub,kernel_dyn_fdiv,kernel_dyn_fmul,kernel_dyn_fadd,kernel_dyn_fsub,err_predicted_perc_order,err_predicted_perc_order_adjusted,float_op_count,kernel_float_op_count,compile_time,e_perc_order,e_abs_order,output_size,rel_err,max_rel,abs_err,max_abs,bench_scale,float_op_count_default,kernel_float_op_count_default
trmm,standard,8,float,11,float19,./build/bin/float/trmm/11/trmm-standard-8-float-11,./build/stats/trmm/8/trmm-standard-8,0.0,337.5,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,2.0,-5.0,2065,1600,,-2.0,-0.0,160,0.0011858528418690801,0.002840909090909091,0.14824095911949756,0.75,trmm-8,1805,1600
trmm,standard,8,float,8,bfloat16,./build/bin/float/trmm/8/trmm-standard-8-float-8,./build/stats/trmm/8/trmm-standard-8,0.0,337.5,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,5.0,-2.0,2065,1600,,-2.0,1.0,160,0.009318112321705034,0.021739130434782608,1.1643081761006298,5.5,trmm-8,1805,1600
trmm,standard,4,fixed,24,float32,./build/bin/fixed/trmm/24/trmm-standard-4-fixed-24,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,-11.0,-18.0,2065,1600,1075.56982421875,-7.0,-5.0,160,6.10462791723306e-08,2.724784501913802e-07,1.5312770629858698e-06,7.62939453125e-06,trmm-4,1805,1600
trmm,standard,4,fixed,16,float24,./build/bin/fixed/trmm/16/trmm-standard-4-fixed-16,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,-3.0,-10.0,2065,1600,1058.47900390625,-4.0,-3.0,160,1.2621896565297603e-05,2.959367879021041e-05,0.0003577658215410816,0.001953125,trmm-4,1805,1600
trmm,standard,4,fixed,11,float19,./build/bin/fixed/trmm/11/trmm-standard-4-fixed-11,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,2.0,-5.0,2065,1600,1055.033203125,-3.0,-1.0,160,0.0003946312184685456,0.0009478672985781991,0.010987863600629132,0.0625,trmm-4,1805,1600
trmm,standard,4,fixed,8,bfloat16,./build/bin/fixed/trmm/8/trmm-standard-4-fixed-8,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,5.0,-2.0,2065,1600,1070.274658203125,-2.0,-1.0,160,0.003174478845979965,0.007633587786259542,0.0884433962264153,0.5,trmm-4,1805,1600
trmm,standard,4,float,24,float32,./build/bin/float/trmm/24/trmm-standard-4-float-24,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,-11.0,-18.0,2065,1600,,-7.0,-6.0,160,3.1939264698909176e-08,1.211014858304601e-07,8.604061679034453e-07,6.103515630684342e-06,trmm-4,1805,1600
trmm,standard,4,float,16,float24,./build/bin/float/trmm/16/trmm-standard-4-float-16,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,-3.0,-10.0,2065,1600,,-4.0,-2.0,160,3.848936544321074e-05,7.892036934732854e-05,0.0012886479215803899,0.005859375,trmm-4,1805,1600
trmm,standard,4,float,11,float19,./build/bin/float/trmm/11/trmm-standard-4-float-11,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,2.0,-5.0,2065,1600,,-2.0,-1.0,160,0.0012188919570944022,0.002770083102493075,0.039713541666666866,0.1875,trmm-4,1805,1600
trmm,standard,4,float,8,bfloat16,./build/bin/float/trmm/8/trmm-standard-4-float-8,./build/stats/trmm/4/trmm-standard-4,0.0,85.5,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,5.0,-2.0,2065,1600,,-2.0,-0.0,160,0.009827609199756553,0.02413793103448276,0.3232114779874216,1.5,trmm-4,1805,1600
trmm,standard,2,fixed,24,float32,./build/bin/fixed/trmm/24/trmm-standard-2-fixed-24,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,-11.0,-18.0,2065,1600,1074.65283203125,-7.0,-6.0,160,4.407266311239528e-08,2.7247845019138016e-07,2.815288567748839e-07,1.5258789076710855e-06,trmm-2,1805,1600
trmm,standard,2,fixed,16,float24,./build/bin/fixed/trmm/16/trmm-standard-2-fixed-16,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,-3.0,-10.0,2065,1600,1065.72314453125,-5.0,-4.0,160,9.830487340493998e-06,2.959367879021041e-05,6.976817388953878e-05,0.0003906250000014211,trmm-2,1805,1600
trmm,standard,2,fixed,11,float19,./build/bin/fixed/trmm/11/trmm-standard-2-fixed-11,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,2.0,-5.0,2065,1600,1052.4619140625,-3.0,-2.0,160,0.00030328850531022143,0.0009478672985781991,0.002077498525943391,0.012500000000002842,trmm-2,1805,1600
trmm,standard,2,fixed,8,bfloat16,./build/bin/fixed/trmm/8/trmm-standard-2-fixed-8,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,1140,720,0,0,880,720,0,5.0,-2.0,2065,1600,1079.439208984375,-2.0,-1.0,160,0.002629319303448834,0.007633587786259542,0.01982606132075471,0.10000000000000142,trmm-2,1805,1600
trmm,standard,2,float,24,float32,./build/bin/float/trmm/24/trmm-standard-2-float-24,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,-11.0,-18.0,2065,1600,,-7.0,-6.0,160,3.0924249856990266e-08,1.304170177857049e-07,2.396181693379317e-07,1.5258789076710855e-06,trmm-2,1805,1600
trmm,standard,2,float,16,float24,./build/bin/float/trmm/16/trmm-standard-2-float-16,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,-3.0,-10.0,2065,1600,,-4.0,-3.0,160,3.8960905689609653e-05,8.98069151324289e-05,0.00035181585347876835,0.00146484375,trmm-2,1805,1600
trmm,standard,2,float,11,float19,./build/bin/float/trmm/11/trmm-standard-2-float-11,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,2.0,-5.0,2065,1600,,-2.0,-1.0,160,0.0012428305932268304,0.0027247956403269754,0.0111659787735849,0.046875,trmm-2,1805,1600
trmm,standard,2,float,8,bfloat16,./build/bin/float/trmm/8/trmm-standard-2-float-8,./build/stats/trmm/2/trmm-standard-2,0.0,21.9375,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,1140,720,0,0,880,720,0,5.0,-2.0,2065,1600,,-2.0,-1.0,160,0.009894774893511439,0.023529411764705844,0.08692020440251573,0.32500000000000284,trmm-2,1805,1600
trmm,standard,1,fixed,24,float32,./build/bin/fixed/trmm/24/trmm-standard-1-fixed-24,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,880,720,0,0,880,720,0,-12.0,-19.0,1805,1600,934.18408203125,-7.0,-7.0,160,1.9093837186289068e-08,1.5894574407266825e-07,3.637195382299169e-08,2.8610229563241774e-07,trmm-1,1805,1600
trmm,standard,1,fixed,16,float24,./build/bin/fixed/trmm/16/trmm-standard-1-fixed-16,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,880,720,0,0,880,720,0,-4.0,-11.0,1805,1600,925.9541015625,-5.0,-4.0,160,6.0701968993194735e-06,2.7127471990687785e-05,1.3075534652602037e-05,9.765625000035527e-05,trmm-1,1805,1600
trmm,standard,1,fixed,11,float19,./build/bin/fixed/trmm/11/trmm-standard-1-fixed-11,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,880,720,0,0,880,720,0,1.0,-6.0,1805,1600,940.575927734375,-3.0,-3.0,160,0.00019199538334364167,0.0008688097306689834,0.00040574943494495815,0.0031250000000007105,trmm-1,1805,1600
trmm,standard,1,fixed,8,bfloat16,./build/bin/fixed/trmm/8/trmm-standard-1-fixed-8,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,18,18,18,0,0,0,0,0,0,0,2,0,5,0,0,13,0,0,0,0,205,880,720,0,0,880,720,0,4.0,-3.0,1805,1600,934.339111328125,-2.0,-2.0,160,0.0016437849634914192,0.006993006993006993,0.003740418632075461,0.028125000000000178,trmm-1,1805,1600
trmm,standard,1,float,24,float32,./build/bin/float/trmm/24/trmm-standard-1-float-24,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,880,720,0,0,880,720,0,-12.0,-19.0,1805,1600,,-7.0,-7.0,160,3.157745428467771e-08,1.0596380190307228e-07,7.128190691952645e-08,3.8146972691777137e-07,trmm-1,1805,1600
trmm,standard,1,float,16,float24,./build/bin/float/trmm/16/trmm-standard-1-float-16,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,880,720,0,0,880,720,0,-4.0,-11.0,1805,1600,,-4.0,-3.0,160,3.94325805378704e-05,9.17044183188746e-05,0.000102804891718239,0.0003662109375,trmm-1,1805,1600
trmm,standard,1,float,11,float19,./build/bin/float/trmm/11/trmm-standard-1-float-11,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,880,720,0,0,880,720,0,1.0,-6.0,1805,1600,,-2.0,-2.0,160,0.0012488960281692302,0.0029154518950437317,0.0032598147602201054,0.01171875,trmm-1,1805,1600
trmm,standard,1,float,8,bfloat16,./build/bin/float/trmm/8/trmm-standard-1-float-8,./build/stats/trmm/1/trmm-standard-1,0.0,5.765625,0,0,7,4,4,0,3,3,0,2,2,0,0,0,4,0,0,0,0,2,1,0,205,880,720,0,0,880,720,0,4.0,-3.0,1805,1600,,-1.0,-1.0,160,0.010187862077166319,0.02403846153846154,0.02621978183962262,0.09375,trmm-1,1805,1600
syrk,standard,1024,fixed,24,float32,./build/bin/fixed/syrk/24/syrk-standard-1024-fixed-24,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,1025.949951171875,-6.0,1.0,256,7.890054491115206e-07,1.8146737804748898e-05,1.271649816177855,2.669999999925494,syrk-1024,4632,4216
syrk,standard,1024,fixed,16,float24,./build/bin/fixed/syrk/16/syrk-standard-1024-fixed-16,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,1026.44677734375,-4.0,2.0,256,1.3358927335020081e-05,2.85325205888405e-05,42.15411764706021,122.87999999988824,syrk-1024,4632,4216
syrk,standard,1024,fixed,11,float19,./build/bin/fixed/syrk/11/syrk-standard-1024-fixed-11,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,1076.19091796875,-3.0,3.0,256,0.0002687083534167358,0.0008000000000000303,744.0658823529426,2908.160000000149,syrk-1024,4632,4216
syrk,standard,1024,fixed,8,bfloat16,./build/bin/fixed/syrk/8/syrk-standard-1024-fixed-8,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,1036.151123046875,-2.0,4.0,256,0.0027868180918085594,0.007249999999999965,8997.94823529412,29655.040000000037,syrk-1024,4632,4216
syrk,standard,1024,float,24,float32,./build/bin/float/syrk/24/syrk-standard-1024-float-24,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,,-7.0,-1.0,256,1.993287154915811e-08,6.603622517616232e-08,0.06269990813207722,0.2800000002607703,syrk-1024,4632,4216
syrk,standard,1024,float,16,float24,./build/bin/float/syrk/16/syrk-standard-1024-float-16,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,,-4.0,2.0,256,1.3239722488227244e-05,2.789400278937491e-05,42.14676470588374,122.87999999988824,syrk-1024,4632,4216
syrk,standard,1024,float,11,float19,./build/bin/float/syrk/11/syrk-standard-1024-float-11,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,,-3.0,3.0,256,0.0002731665978124512,0.0010363636363636584,774.1835294117661,7004.160000000149,syrk-1024,4632,4216
syrk,standard,1024,float,8,bfloat16,./build/bin/float/syrk/8/syrk-standard-1024-float-8,./build/stats/syrk/1024/syrk-standard-1024,0.0,6765404.0,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,,-1.0,5.0,256,0.010532378637003613,0.02309782608695652,35320.77176470588,86261.75999999978,syrk-1024,4632,4216
syrk,standard,512,fixed,24,float32,./build/bin/fixed/syrk/24/syrk-standard-512-fixed-24,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,1035.171875,-6.0,-0.0,256,7.279774530578664e-07,1.6785454305148174e-05,0.29504049862929177,0.5150000001303852,syrk-512,4632,4216
syrk,standard,512,fixed,16,float24,./build/bin/fixed/syrk/16/syrk-standard-512-fixed-16,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,1028.12890625,-4.0,1.0,256,1.0647976386247064e-05,2.6730975971126297e-05,8.51455882353738,29.43999999994412,syrk-512,4632,4216
syrk,standard,512,fixed,11,float19,./build/bin/fixed/syrk/11/syrk-standard-512-fixed-11,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,1034.273193359375,-3.0,3.0,256,0.0003831216108763873,0.0008958130477118528,282.5623529411845,942.0800000000745,syrk-512,4632,4216
syrk,standard,512,fixed,8,bfloat16,./build/bin/fixed/syrk/8/syrk-standard-512-fixed-8,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,1032.786376953125,-2.0,4.0,256,0.002852289696602842,0.0068750000000000165,2281.0917647058905,7659.520000000019,syrk-512,4632,4216
syrk,standard,512,float,24,float32,./build/bin/float/syrk/24/syrk-standard-512-float-24,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,,-7.0,-1.0,256,2.051358845802835e-08,7.600300218936699e-08,0.014490751386507754,0.0800000000745058,syrk-512,4632,4216
syrk,standard,512,float,16,float24,./build/bin/float/syrk/16/syrk-standard-512-float-16,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,,-4.0,1.0,256,1.0529245514052509e-05,2.6730975971126297e-05,8.512720588243262,29.43999999994412,syrk-512,4632,4216
syrk,standard,512,float,11,float19,./build/bin/float/syrk/11/syrk-standard-512-float-11,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,,-3.0,3.0,256,0.0003875804220975885,0.0011636363636364077,290.09176470589034,1966.0800000000745,syrk-512,4632,4216
syrk,standard,512,float,8,bfloat16,./build/bin/float/syrk/8/syrk-standard-512-float-8,./build/stats/syrk/512/syrk-standard-512,0.0,1691566.125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,,-1.0,4.0,256,0.010743824634818717,0.023146853146853164,8952.150588235303,21626.87999999989,syrk-512,4632,4216
syrk,standard,256,fixed,24,float32,./build/bin/fixed/syrk/24/syrk-standard-256-fixed-24,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,1025.82421875,-4.0,1.0,256,5.6252688544984405e-05,0.0009858235992724024,6.811622242651628,15.385000000009313,syrk-256,4632,4216
syrk,standard,256,fixed,16,float24,./build/bin/fixed/syrk/16/syrk-standard-256-fixed-16,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,1025.827880859375,-4.0,1.0,256,6.491257230874565e-05,0.0009948525520758306,8.549099264710451,21.760000000009313,syrk-256,4632,4216
syrk,standard,256,fixed,11,float19,./build/bin/fixed/syrk/11/syrk-standard-256-fixed-11,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,1026.00244140625,-3.0,2.0,256,0.0004094861992200924,0.0013963039014373857,74.01647058823987,250.88000000000466,syrk-256,4632,4216
syrk,standard,256,fixed,8,bfloat16,./build/bin/fixed/syrk/8/syrk-standard-256-fixed-8,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,1022.604736328125,-2.0,3.0,256,0.0027773617546780443,0.007316176470588269,540.8988235294164,2037.7600000000093,syrk-256,4632,4216
syrk,standard,256,float,24,float32,./build/bin/float/syrk/24/syrk-standard-256-float-24,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,,-7.0,-2.0,256,2.3915521288901276e-08,6.988425426905945e-08,0.004353601796574768,0.010000000009313226,syrk-256,4632,4216
syrk,standard,256,float,16,float24,./build/bin/float/syrk/16/syrk-standard-256-float-16,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,,-4.0,1.0,256,1.0233468225047156e-05,2.674284325061255e-05,1.969136029416334,7.040000000037253,syrk-256,4632,4216
syrk,standard,256,float,11,float19,./build/bin/float/syrk/11/syrk-standard-256-float-11,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,,-3.0,2.0,256,0.00040638873631821884,0.0009193245778611802,75.86941176471045,343.03999999997905,syrk-256,4632,4216
syrk,standard,256,float,8,bfloat16,./build/bin/float/syrk/8/syrk-standard-256-float-8,./build/stats/syrk/256/syrk-standard-256,0.0,422999.03125,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,,-1.0,4.0,256,0.01098194845331591,0.0235664335664336,2261.3694117647105,5437.440000000002,syrk-256,4632,4216
syrk,standard,128,fixed,24,float32,./build/bin/fixed/syrk/24/syrk-standard-128-fixed-24,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,1043.411865234375,-4.0,-0.0,256,2.6730663482203013e-05,0.0007285066590054369,0.5631830911093265,0.9646875000034925,syrk-128,4632,4216
syrk,standard,128,fixed,16,float24,./build/bin/fixed/syrk/16/syrk-standard-128-fixed-16,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,1025.474365234375,-4.0,-0.0,256,3.4938219930568626e-05,0.0007430672832589173,0.8833501838253192,2.1600000000034925,syrk-128,4632,4216
syrk,standard,128,fixed,11,float19,./build/bin/fixed/syrk/11/syrk-standard-128-fixed-11,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,1029.31689453125,-3.0,2.0,256,0.0004488133293040614,0.0012329459322890624,20.761911764707673,62.720000000001164,syrk-128,4632,4216
syrk,standard,128,fixed,8,bfloat16,./build/bin/fixed/syrk/8/syrk-standard-128-fixed-8,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,1025.938232421875,-2.0,3.0,256,0.0031729884513140016,0.007519083969465753,141.2435294117665,446.72000000000116,syrk-128,4632,4216
syrk,standard,128,float,24,float32,./build/bin/float/syrk/24/syrk-standard-128-float-24,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,,-7.0,-2.0,256,2.6870707879528174e-08,7.122215442966706e-08,0.0012332691873883934,0.005000000004656613,syrk-128,4632,4216
syrk,standard,128,float,16,float24,./build/bin/float/syrk/16/syrk-standard-128-float-16,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,,-4.0,-0.0,256,1.0804825051215122e-05,2.4557682647894642e-05,0.5047886029429662,1.5200000000040745,syrk-128,4632,4216
syrk,standard,128,float,11,float19,./build/bin/float/syrk/11/syrk-standard-128-float-11,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,,-3.0,2.0,256,0.00044583213007956296,0.0009221902017291416,21.22514705882532,75.52000000000407,syrk-128,4632,4216
syrk,standard,128,float,8,bfloat16,./build/bin/float/syrk/8/syrk-standard-128-float-8,./build/stats/syrk/128/syrk-standard-128,0.0,105803.515625,0,0,8,4,4,0,4,4,0,3,3,0,0,0,4,0,0,0,0,3,1,0,416,3272,1360,0,0,2856,1360,0,6.0,-2.0,5048,4216,,-1.0,3.0,256,0.011297471285470116,0.02309782608695652,574.1847058823547,1374.7200000000012,syrk-128,4632,4216
syrk,standard,64,fixed,24,float32,./build/bin/fixed/syrk/24/syrk-standard-64-fixed-24,./build/stats/syrk/64/syrk-standard-64,0.0,26477.759766,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-10.0,-18.0,5048,4216,1029.177490234375,-5.0,-1.0,256,8.118446334982157e-06,0.00023518501628506304,0.038529582304536465,0.06078125000203727,syrk-64,4632,4216
syrk,standard,64,fixed,16,float24,./build/bin/fixed/syrk/16/syrk-standard-64-fixed-16,./build/stats/syrk/64/syrk-standard-64,0.0,26477.759766,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,-2.0,-10.0,5048,4216,1040.4931640625,-4.0,-0.0,256,1.7301724998722108e-05,0.0002472611542934618,0.14577665441216137,0.4400000000023283,syrk-64,4632,4216
syrk,standard,64,fixed,11,float19,./build/bin/fixed/syrk/11/syrk-standard-64-fixed-11,./build/stats/syrk/64/syrk-standard-64,0.0,26477.759766,0,0,19,19,19,0,0,0,0,0,0,0,3,0,5,0,0,14,0,0,0,0,416,3272,1360,0,0,2856,1360,0,3.0,-5.0,5048,4216,1038.183349609375,-3.0,1.0,256,0.0004748308388141766,0.0009116279069767611,6.053750000000397,15.680000000000291,syrk-64,4632,4216
