bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch,target_err,in_sim,in_pred,err_lt_target,min_dist,rel_err_diff,energy_diff,lut_diff,ff_diff,dsp_diff
trmm,fixed,32,float24,float24_IMFZm,1,1,0.049,597460000.0,1794.82629029,29275540.0,float24_IMFZm_fixed,2.0047690366837004e-05,float24,16,1.4871669160551848e-05,160,1805,1600,5346.0,1053.044189453125,10699.0,7388.0,6.0,13394.331119544591,1.2207031250000006e-05,3.0517578125e-05,524288.0,24176767.670777988,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,1.5589530683698604e-05,0.5759482165706344,0.4819158546815513,699.4229429299895,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,32,noFPU,noFPU_IMZm,0,1,0.052,578680000.0,1103.762967042,30091360.0,noFPU_IMZm_fixed,3.3483185070243544e-06,float32,24,3.3483343405582017e-06,160,1805,1600,5346.0,1055.67431640625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.2114124005904714e-06,0.5919981365394089,0.4667677615022262,116.81598933330947,0.778244239201418,0.7674170773944319,0.4,IMZm,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,32,noFPU,noFPU_IM,0,0,0.049,738880000.0,2211.268070139,36205120.0,noFPU_IM_fixed,3.3483185070243544e-06,float32,24,3.3483343405582017e-06,160,1805,1600,5346.0,1055.67431640625,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.2114124005904714e-06,0.7122763335783322,0.5959863199328902,116.81598933330947,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,32,float19,float19_IMFZm,1,1,0.048,597460000.0,1753.798179084,28678080.0,float19_IMFZm_fixed,0.0007457914252959,float19,11,0.0004195814684125,160,1805,1600,5346.0,1060.27392578125,10351.0,7317.0,6.0,13096.679316888043,0.0006024261036749,2.489425241947175e-06,16777216.0,23639506.166982923,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,7.69655154871869e-05,0.564194171334499,0.4819158546815513,26019.138561481497,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.0001,0,1,True,0.376541561778338,37.200865119584655,0.9795918367346939,0.9674735956631461,0.9903898213318896,1.0
trmm,fixed,32,float32,float32_IMFZm,1,1,0.052,597460000.0,1900.567705946,31067920.0,float32_IMFZm_fixed,3.3483185070243544e-06,float32,24,3.3483343405582017e-06,160,1805,1600,5346.0,1055.67431640625,11192.0,7543.0,10.0,13989.634724857686,2.384185791015626e-08,0.0078125,2048.0,25251290.67836812,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,1.2114124005904714e-06,0.6112103522790406,0.4819158546815513,116.81598933330947,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,1e-05,0,1,True,4.810844460767532,1.0,1.0324531692818137,1.3416446895228962,1.309321298385697,2.5
trmm,fixed,32,noFPU,noFPU_IMZm,0,1,0.052,578680000.0,1103.762967042,30091360.0,noFPU_IMZm_fixed,3.3483185070243544e-06,float32,24,3.3483343405582017e-06,160,1805,1600,5346.0,1055.67431640625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.2114124005904714e-06,0.5919981365394089,0.4667677615022262,116.81598933330947,0.778244239201418,0.7674170773944319,0.4,IMZm,1e-05,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,32,noFPU,noFPU_IM,0,0,0.049,738880000.0,2211.268070139,36205120.0,noFPU_IM_fixed,3.3483185070243544e-06,float32,24,3.3483343405582017e-06,160,1805,1600,5346.0,1055.67431640625,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.2114124005904714e-06,0.7122763335783322,0.5959863199328902,116.81598933330947,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.045,597460000.0,2149.441565974,26885700.0,bfloat16_IMFZm_fixed,0.0047211012227397,bfloat16,8,0.0026248384106979,160,1805,1600,21348.0,1054.01953125,10431.0,7288.0,4.0,12505.559772296016,0.0062499999999999,9.940937161445616e-06,134217728.0,22572535.388994303,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0002657008368056,0.5289320356260928,0.4819158546815513,162967.8750488631,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,noFPU,noFPU_IMZm,0,1,0.051,578680000.0,2070.748374726,29512680.0,noFPU_IMZm_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.6043934116785902e-06,0.5806135569905742,0.4667677615022262,452.4770690886744,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,noFPU,noFPU_IM,0,0,0.048,738880000.0,2763.565454272,35466240.0,noFPU_IM_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.6043934116785902e-06,0.697740081872652,0.5959863199328902,452.4770690886744,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,float19,float19_IMFZm,1,1,0.047,597460000.0,1813.987499611,28080620.0,float19_IMFZm_fixed,0.0007931200172295,float19,11,0.0003737853289512,160,1805,1600,21348.0,1052.034912109375,10351.0,7317.0,6.0,13096.679316888043,0.0006024261036749,9.940937161445616e-06,16777216.0,23639506.166982923,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0001019330542711,0.5524401260983637,0.4819158546815513,27377.740439888832,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.045,597460000.0,2149.441565974,26885700.0,bfloat16_IMFZm_fixed,0.0047211012227397,bfloat16,8,0.0026248384106979,160,1805,1600,21348.0,1054.01953125,10431.0,7288.0,4.0,12505.559772296016,0.0062499999999999,9.940937161445616e-06,134217728.0,22572535.388994303,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0002657008368056,0.5289320356260928,0.4819158546815513,162967.8750488631,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.001,0,1,True,1.0200856602157389,5.952568489232299,0.9574468085106383,1.007728721862622,0.996036627032937,0.6666666666666666
trmm,fixed,64,noFPU,noFPU_IMZm,0,1,0.051,578680000.0,2070.748374726,29512680.0,noFPU_IMZm_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.6043934116785902e-06,0.5806135569905742,0.4667677615022262,452.4770690886744,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,noFPU,noFPU_IM,0,0,0.048,738880000.0,2763.565454272,35466240.0,noFPU_IM_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.6043934116785902e-06,0.697740081872652,0.5959863199328902,452.4770690886744,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,float19,float19_IMFZm,1,1,0.047,597460000.0,1813.987499611,28080620.0,float19_IMFZm_fixed,0.0007931200172295,float19,11,0.0003737853289512,160,1805,1600,21348.0,1052.034912109375,10351.0,7317.0,6.0,13096.679316888043,0.0006024261036749,9.940937161445616e-06,16777216.0,23639506.166982923,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0001019330542711,0.5524401260983637,0.4819158546815513,27377.740439888832,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,float24,float24_IMFZm,1,1,0.049,597460000.0,1864.546546097,29275540.0,float24_IMFZm_fixed,3.1799409552926496e-05,float24,16,2.2478266894639213e-05,160,1805,1600,21348.0,1062.49560546875,10699.0,7388.0,6.0,13394.331119544591,1.2207031250000006e-05,3.0517578125e-05,524288.0,24176767.670777988,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,2.0646759359484853e-05,0.5759482165706344,0.4819158546815513,1097.685043838484,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,noFPU,noFPU_IMZm,0,1,0.051,578680000.0,2070.748374726,29512680.0,noFPU_IMZm_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.6043934116785902e-06,0.5806135569905742,0.4667677615022262,452.4770690886744,0.778244239201418,0.7674170773944319,0.4,IMZm,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,noFPU,noFPU_IM,0,0,0.048,738880000.0,2763.565454272,35466240.0,noFPU_IM_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.6043934116785902e-06,0.697740081872652,0.5959863199328902,452.4770690886744,0.7403675716018285,0.7626215532169974,0.4,IM,0.0001,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,64,float32,float32_IMFZm,1,1,0.051,597460000.0,1943.77063732,30470460.0,float32_IMFZm_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,11192.0,7543.0,10.0,13989.634724857686,2.384185791015626e-08,0.0078125,2048.0,25251290.67836812,0.1765299684542586,0.05948738170347,0.0416666666666666,0.1765299684542586,1.6043934116785902e-06,0.5994563070429052,0.4819158546815513,452.4770690886744,1.044127250676369,1.0047955241774345,1.0,IMZmFfloat32,1e-05,0,1,True,2.080726724778818,1.7674885507266531,0.6301976561220286,1.0924353343094193,1.02542142468733,1.6666666666666667
trmm,fixed,64,noFPU,noFPU_IMZm,0,1,0.051,578680000.0,2070.748374726,29512680.0,noFPU_IMZm_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,1.6043934116785902e-06,0.5806135569905742,0.4667677615022262,452.4770690886744,0.778244239201418,0.7674170773944319,0.4,IMZm,1e-05,0,1,True,1.0231293465249172,457.53165302634,0.09783990694151383,1.0511592741935485,1.006288209606987,1.0
trmm,fixed,64,noFPU,noFPU_IM,0,0,0.048,738880000.0,2763.565454272,35466240.0,noFPU_IM_fixed,1.310804380001713e-05,float32,24,1.3108300940896408e-05,160,1805,1600,21348.0,1054.576171875,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,1.6043934116785902e-06,0.697740081872652,0.5959863199328902,452.4770690886744,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,0,1,True,0.9154763177285641,457.53165302634,0.11757704217866338,1.0,1.0,1.0
trmm,float,64,noFPU,noFPU_IM,0,0,0.048,6284220000.0,4574.342466899,301642560.0,noFPU_IM_float,2.8649479688047948e-08,float32,24,2.9340883535957523e-08,160,1805,1600,21348.0,,7936.0,5725.0,4.0,187692.0825426945,2.384185791015626e-08,7.629394531250004e-07,2048.0,338784208.9895636,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,5.615215129475342e-09,5.9343224573757,5.068900432341744,0.9889524934412032,0.7403675716018285,0.7626215532169974,0.4,IM,1e-05,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,float,64,float24,float24_IMF,1,0,0.039,1239760000.0,2379.119568193,48350640.0,float24_IMF_float,7.416197290006844e-06,float24,16,3.79199988626728e-05,160,1805,1600,21348.0,,10245.0,7356.0,6.0,25207.175,1.2207031250000006e-05,0.0001953125,524288.0,45498950.875,0.1615930599369085,0.0580126182965299,0.025,0.1615930599369085,1.7938843172549883e-06,0.951219512195122,1.0,256.0000000580774,0.9557794570389028,0.9798854402557612,0.6,IMFfloat24,1e-05,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,512,bfloat16,bfloat16_IMFZm,1,1,0.032,1219700000.0,2327.137551771,39030400.0,bfloat16_IMFZm_fixed,0.017639232674416,bfloat16,8,0.0103670983039557,160,1805,1600,1364256.0,1050.71728515625,10431.0,7288.0,4.0,12505.559772296016,0.0062499999999999,0.0006352812051773,134217728.0,22572535.388994303,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0006176818062909,0.7495767229909321,0.9838194489255984,616107.8791665632,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.01,0,1,True,1.8650265441951042,5.268747996000643,0.9331098801529109,1.007728721862622,0.996036627032937,0.6666666666666666
trmm,fixed,512,noFPU,noFPU_IMZm,0,1,0.046,23167420000.0,8151.650868693,1065701320.0,noFPU_IMZm_fixed,0.000212749178398,float32,24,0.0002128176577447,160,1805,1600,1364256.0,1057.076416015625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.729776061080895e-06,20.466736265390843,18.687020068400336,7430.960717885096,0.778244239201418,0.7674170773944319,0.4,IMZm,0.01,0,1,True,2.6602374224234517,7516.444666291597,3.5328589621595703,1.0511592741935485,1.006288209606987,1.0
trmm,fixed,512,float19,float19_IMF,1,0,0.031,1380900000.0,2260.71616862,42807900.0,float19_IMF_fixed,0.0033478983408972,float19,11,0.0012466393235446,160,1805,1600,1364256.0,1058.34912109375,9874.0,7281.0,6.0,16220.33639143731,0.0006024261036749,0.0006352812051773,16777216.0,29277707.186544344,0.1557413249211356,0.0574211356466876,0.025,0.1557413249211356,0.0002369664839594,0.8221234063735838,1.113844615086791,116936.29675099911,0.9211680194047952,0.9698947648861064,0.6,IMFfloat19,0.01,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,float,512,noFPU,noFPU_IM,0,0,0.048,6284460000.0,4244.078650596,301654080.0,noFPU_IM_float,2.8304496054111773e-08,float32,24,2.9004602020599288e-08,160,1805,1600,1364256.0,,7936.0,5725.0,4.0,187692.0825426945,2.384185791015626e-08,7.629394531250004e-07,2048.0,338784208.9895636,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,5.858754309363295e-09,5.793250306510938,5.06909401819707,0.9886270767361776,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,512,noFPU,noFPU_IM,0,0,0.045,23337080000.0,9286.544163294,1050168600.0,noFPU_IM_fixed,0.000212749178398,float32,24,0.0002128176577447,160,1805,1600,1364256.0,1057.076416015625,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.729776061080895e-06,20.16843121710193,18.8238691359618,7430.960717885096,0.7403675716018285,0.7626215532169974,0.4,IM,0.01,0,1,True,2.574521333281717,7516.444666291597,3.4813671341690458,1.0,1.0,1.0
trmm,fixed,512,float19,float19_IMFZm,1,1,0.031,1349300000.0,1821.732535604,41828300.0,float19_IMFZm_fixed,0.0033478983408972,float19,11,0.0012466393235446,160,1805,1600,1364256.0,1058.34912109375,10351.0,7317.0,6.0,13096.679316888043,0.0006024261036749,0.0006352812051773,16777216.0,23639506.166982923,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0002369664839594,0.803310241306305,1.0883558108020908,116936.29675099911,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.01,1,1,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,512,bfloat16,bfloat16_IMFZm,1,1,0.032,1219700000.0,2327.137551771,39030400.0,bfloat16_IMFZm_fixed,0.017639232674416,bfloat16,8,0.0103670983039557,160,1805,1600,1364256.0,1050.71728515625,10431.0,7288.0,4.0,12505.559772296016,0.0062499999999999,0.0006352812051773,134217728.0,22572535.388994303,0.1645268138801262,0.0574763406940063,0.0166666666666666,0.1645268138801262,0.0006176818062909,0.7495767229909321,0.9838194489255984,616107.8791665632,0.9731318219983208,0.9708272279206074,0.4,IMZmFbfloat16,0.001,0,1,True,2.1830637917953926,61.103242690060284,0.8832645376203925,1.018155197657394,0.9907558455682436,0.6666666666666666
trmm,fixed,512,float24,float24_IMFZm,1,1,0.032,1349300000.0,1938.472833307,43177600.0,float24_IMFZm_fixed,0.0002886791583859,float24,16,0.0002230577026016,160,1805,1600,1364256.0,1069.295654296875,10699.0,7388.0,6.0,13394.331119544591,1.2207031250000006e-05,0.0006352812051773,524288.0,24176767.670777988,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,4.799807094528974e-05,0.829223474896831,1.0883558108020908,10083.063550190043,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,512,noFPU,noFPU_IMZm,0,1,0.046,23167420000.0,8151.650868693,1065701320.0,noFPU_IMZm_fixed,0.000212749178398,float32,24,0.0002128176577447,160,1805,1600,1364256.0,1057.076416015625,8342.0,5761.0,4.0,14138.862944162436,2.384185791015626e-08,0.0078125,2048.0,25520647.6142132,0.131577287066246,0.0454337539432176,0.0166666666666666,0.131577287066246,3.729776061080895e-06,20.466736265390843,18.687020068400336,7430.960717885096,0.778244239201418,0.7674170773944319,0.4,IMZm,0.001,0,1,True,2.6602374224234517,7516.444666291597,3.5328589621595703,1.0511592741935485,1.006288209606987,1.0
trmm,float,512,float19,float19_IMF,1,0,0.038,1239760000.0,2145.720119413,47110880.0,float19_IMF_float,0.0005069707186176,float19,11,0.0012189118150855,160,1805,1600,1364256.0,,9874.0,7281.0,6.0,23844.625,0.0006024261036749,0.0062499999999999,16777216.0,43039548.125,0.1557413249211356,0.0574211356466876,0.025,0.1557413249211356,6.878612435981674e-05,0.9047619047619048,1.0,17707.610076489866,0.9211680194047952,0.9698947648861064,0.6,IMFfloat19,0.001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,float,512,noFPU,noFPU_IM,0,0,0.048,6284460000.0,4244.078650596,301654080.0,noFPU_IM_float,2.8304496054111773e-08,float32,24,2.9004602020599288e-08,160,1805,1600,1364256.0,,7936.0,5725.0,4.0,187692.0825426945,2.384185791015626e-08,7.629394531250004e-07,2048.0,338784208.9895636,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,5.858754309363295e-09,5.793250306510938,5.06909401819707,0.9886270767361776,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,512,noFPU,noFPU_IM,0,0,0.045,23337080000.0,9286.544163294,1050168600.0,noFPU_IM_fixed,0.000212749178398,float32,24,0.0002128176577447,160,1805,1600,1364256.0,1057.076416015625,7936.0,5725.0,4.0,17954.5875,2.384185791015626e-08,0.0078125,2048.0,32408030.437500004,0.125173501577287,0.0451498422712933,0.0166666666666666,0.125173501577287,3.729776061080895e-06,20.16843121710193,18.8238691359618,7430.960717885096,0.7403675716018285,0.7626215532169974,0.4,IM,0.001,0,1,True,2.574521333281717,7516.444666291597,3.4813671341690458,1.0,1.0,1.0
trmm,fixed,512,float24,float24_IMF,1,0,0.032,1380900000.0,2280.52586556,44188800.0,float24_IMF_fixed,0.0002886791583859,float24,16,0.0002230577026016,160,1805,1600,1364256.0,1069.295654296875,10245.0,7356.0,6.0,16766.985074626864,1.2207031250000006e-05,0.0006352812051773,524288.0,30264408.05970149,0.1615930599369085,0.0580126182965299,0.025,0.1615930599369085,4.799807094528974e-05,0.8486435162566026,1.113844615086791,10083.063550190043,0.9557794570389028,0.9798854402557612,0.6,IMFfloat24,0.001,1,0,True,0.0,1.0,1.0,1.0,1.0,1.0
trmm,fixed,512,float19,float19_IMFZm,1,1,0.031,1349300000.0,1821.732535604,41828300.0,float19_IMFZm_fixed,0.0033478983408972,float19,11,0.0012466393235446,160,1805,1600,1364256.0,1058.34912109375,10351.0,7317.0,6.0,13096.679316888043,0.0006024261036749,0.0006352812051773,16777216.0,23639506.166982923,0.1632649842271293,0.0577050473186119,0.025,0.1632649842271293,0.0002369664839594,0.803310241306305,1.0883558108020908,116936.29675099911,0.9656684392200764,0.9746902890635408,0.6,IMZmFfloat19,0.001,0,1,True,0.36859810066674853,11.59729839735019,0.946581486711565,1.0103465104929235,0.9946982055464927,1.0
trmm,fixed,512,float24,float24_IMFZm,1,1,0.032,1349300000.0,1938.472833307,43177600.0,float24_IMFZm_fixed,0.0002886791583859,float24,16,0.0002230577026016,160,1805,1600,1364256.0,1069.295654296875,10699.0,7388.0,6.0,13394.331119544591,1.2207031250000006e-05,0.0006352812051773,524288.0,24176767.670777988,0.1687539432176656,0.0582649842271293,0.025,0.1687539432176656,4.799807094528974e-05,0.829223474896831,1.0883558108020908,10083.063550190043,0.998134154305439,0.9841481284134808,0.6,IMZmFfloat24,0.0001,0,1,True,0.4620696836064435,39.50051744730025,0.8930098960427411,1.0443142996583699,1.0043501903208265,1.0
