bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch
jacobi-1d,float,1,float24,float24_IMF,1,0,0.052,3071420000.0,1280.574555114,159713840.0,float24_IMF_float,0.000134266484569,float24,16,0.0002960356966159,15,840,780,10.0,,10245.0,7356.0,6.0,25207.175,6.510416666666663e-05,0.001041666666666666,524288.0,21174027.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.2304832073830285e-06,0.9453560522700489,0.9998958245163979,3565.7749705338742,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
jacobi-2d,float,1,float24,float24_IMF,1,0,0.037,5549040000.0,3772.653243554,205314480.0,float24_IMF_float,0.0001794789162408,float24,16,0.0003350878023362,225,18250,16900,16.066668,,10245.0,7356.0,6.0,25207.175,0.00013888888888888886,0.002222222222222222,524288.0,460030943.75,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00013948710115230768,0.9487179487179487,1.0,814.4669882230714,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
seidel-2d,float,1,float24,float24_IMF,1,0,0.036,8832360000.0,6081.035074845,317964960.0,float24_IMF_float,0.0002638977801391,float24,16,0.000379371856272,400,30360,29160,20.049999,,10245.0,7356.0,6.0,25207.175,7.812499999999997e-05,0.0012499999999999996,524288.0,765289833.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0002173415690018498,0.9230769230769231,1.0,4734.478732158696,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
heat-3d,float,1,float24,float24_IMF,1,0,0.035,1595460000.0,2260.460975234,55841100.00000001,float24_IMF_float,1e-09,float24,16,0.0,125,8350,8100,26.0,,10245.0,7356.0,6.0,25207.175,0.000125,0.002,524288.0,210479911.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,5.1924469848507383e-05,1.0,1.0,1.0,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
2mm,fixed,128,float24,float24_IMF,1,0,0.045,1752540000.0,2527.497088343,78864300.0,float24_IMF_fixed,0.0004065016690344,float24,16,0.0003938920638882,112,5700,5232,40225996.0,1270.61279296875,10245.0,7356.0,6.0,16766.985074626864,6.975446428571431e-05,0.01873168908059595,524288.0,95571814.92537312,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0007625199166015024,0.5590251122277772,0.4844884305974069,10757.709852986367,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
3mm,fixed,128,float24,float24_IMF,1,0,0.045,1921160000.0,2104.410435996,86452200.0,float24_IMF_fixed,6.136277318778359e-05,float24,16,4.627056250948913e-05,72,5220,4800,14571572.0,1360.2529296875,10245.0,7356.0,6.0,16766.985074626864,0.00010850694444444447,0.006785416975617403,524288.0,87523662.08955222,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0008056814700866254,0.5411025969509754,0.49300458833311095,932.0450434306216,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
atax,fixed,128,float24,float24_IMF,1,0,0.049,689700000.0,1283.171312334,33795300.0,float24_IMF_fixed,6.365417559377721e-05,float24,16,5.818782763582899e-05,22,2244,1760,16130245.0,1037.3818359375,10245.0,7356.0,6.0,16766.985074626864,0.0001775568181818183,0.007511230651289225,524288.0,37625114.50746268,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0006535656535555275,0.6824942535281581,0.571066620299071,969.8517382323555,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
bicg,fixed,128,float24,float24_IMF,1,0,0.04,645640000.0,1495.769065388,25825600.0,float24_IMF_fixed,4.142206987534483e-05,float24,16,2.6729856135340364e-05,42,2242,1760,112081.460938,1067.060791015625,10245.0,7356.0,6.0,16766.985074626864,9.300595238095242e-05,5.219199738372117e-05,524288.0,37591580.53731343,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00013343703604567808,0.6311364836067176,0.6311364836067176,884.2563661601313,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemm,fixed,128,float24,float24_IMF,1,0,0.045,1897500000.0,2605.810498179,85387500.0,float24_IMF_fixed,0.011065771417058,float24,16,0.0117840405626939,120,6352,5880,102522.875,1126.0263671875,10245.0,7356.0,6.0,16766.985074626864,6.510416666666663e-05,4.774093395099039e-05,524288.0,106503889.19402984,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0002518156738380809,0.6362811122927834,0.5373040503805727,378706.6701959545,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemver,fixed,128,float24,float24_IMF,1,0,0.042,1622880000.0,5998.397363763,68160960.0,float24_IMF_fixed,0.000101127734538,float24,16,8.953577795252922e-05,440,4640,4020,41686114304.0,1532.54052734375,10245.0,7356.0,6.0,16766.985074626864,1.7755681818181814e-05,19.41160964965816,524288.0,77798810.74626864,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0006686952536361545,0.8374956872528464,0.8175553137468262,2475.736966163509,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gesummv,fixed,128,float24,float24_IMF,1,0,0.038,366300000.0,1149.730432214,13919400.0,float24_IMF_fixed,4.857940464327765e-05,float24,16,2.9516899548566776e-05,16,1600,1072,185548.8125,1058.780517578125,10245.0,7356.0,6.0,16766.985074626864,0.0001220703125,8.640289888717242e-05,524288.0,26827176.119402982,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0002093615364318561,0.5800136675778386,0.6105407027135142,1335.6012774810317,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
lu,fixed,128,float24,float24_IMF,1,0,0.043,3159860000.0,6906.761571685,135873980.0,float24_IMF_fixed,0.0007983261711807,float24,16,0.0007919036249796,400,21550,5130,1046.079956,1057.021240234375,10245.0,7356.0,6.0,16766.985074626864,7.812499999999997e-05,3.0517578125e-05,524288.0,361328528.3582089,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00021901472651791816,0.7921155014800647,0.7736942107479702,3310.6488349948936,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
ludcmp,fixed,128,float24,float24_IMF,1,0,0.043,3193400000.0,2933.519362247,137316200.0,float24_IMF_fixed,0.0589814081930693,float24,16,127.88643202532737,20,22390,5910,1046.079956,1219.8779296875,10245.0,7356.0,6.0,16766.985074626864,0.0015625000000000007,3.0517578125e-05,524288.0,375412795.8208955,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00339686059089915,0.7805178889737713,0.7623663101604278,2541.7127724983357,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
mvt,fixed,128,float24,float24_IMF,1,0,0.045,613600000.0,1453.192453615,27612000.0,float24_IMF_fixed,0.0016467279226955,float24,16,0.0017394362180485,40,2080,1600,81574.398438,1058.380859375,10245.0,7356.0,6.0,16766.985074626864,9.765625000000005e-05,3.7986039387993543e-05,524288.0,34875328.95522387,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0001165248987234692,0.6495174489009578,0.5629151223808301,30511.169493220696,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
symm,fixed,128,float24,float24_IMF,1,0,0.044,1214800000.0,2766.094135267,53451200.0,float24_IMF_fixed,0.0036268370800428,float24,16,0.0036294923981913,160,4935,4560,700554.25,1209.788330078125,10245.0,7356.0,6.0,16766.985074626864,4.882812500000002e-05,0.00032622099388390747,524288.0,82745071.34328358,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00019535268547509052,0.6216293790451521,0.5509896768809304,91161.17455518029,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syr2k,fixed,128,float24,float24_IMF,1,0,0.044,2883080000.0,4454.406020452,126855520.0,float24_IMF_fixed,0.0043523554953809,float24,16,0.0045013020532825,256,8872,8296,126996.476562,1158.7998046875,10245.0,7356.0,6.0,16766.985074626864,6.103515625e-05,5.9137342759407994e-05,524288.0,148756691.58208954,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00022246840939975593,1.029786945256359,0.9127657014772274,137199.80693039947,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syrk,fixed,128,float24,float24_IMF,1,0,0.043,1480520000.0,3828.155756647,63662359.99999999,float24_IMF_fixed,4.6568204667596034e-05,float24,16,3.4938219930568626e-05,256,4632,4216,105803.515625,1025.474365234375,10245.0,7356.0,6.0,16766.985074626864,3.0517578125e-05,4.926860128762197e-05,524288.0,77664674.86567163,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,7.93093898595583e-05,0.6709171263638103,0.6085062308881071,1733.0472374662058,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
trmm,fixed,128,float24,float24_IMF,1,0,0.051,593700000.0,2376.586826816,30278700.0,float24_IMF_fixed,7.476312331303145e-05,float24,16,6.335389865017439e-05,160,1805,1600,85320.0,1060.679443359375,10245.0,7356.0,6.0,16766.985074626864,1.2207031250000006e-05,3.9730221033096266e-05,524288.0,30264408.05970149,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.7349217114600446e-05,0.5956837436671456,0.47888300961476415,2559.8137378290253,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
2mm,float,4,float24,float24_IMF,1,0,0.037,3617300000.0,2491.972337206,133840100.0,float24_IMF_float,1.0736874969675211e-05,float24,16,0.0001168037382303,112,5700,5232,1227.599976,,10245.0,7356.0,6.0,25207.175,6.975446428571431e-05,0.001116071428571429,524288.0,143680897.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.7539141666447174e-05,0.9487179487179487,1.0,254.24224404339074,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
3mm,float,4,float24,float24_IMF,1,0,0.039,3896840000.0,2175.048004278,151976760.0,float24_IMF_float,2.9964890279819768e-05,float24,16,0.0002008551760555,72,5220,4800,13.896534,,10245.0,7356.0,6.0,25207.175,0.00010850694444444447,0.0017361111111111114,524288.0,131581453.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.5095058684034407e-05,0.9512195121951219,1.0,455.13959052633885,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
atax,float,4,float24,float24_IMF,1,0,0.038,1207740000.0,943.255162847,45894120.0,float24_IMF_float,1.3195182035757006e-05,float24,16,0.0002594668638337,22,2244,1760,492.256012,,10245.0,7356.0,6.0,25207.175,0.0001775568181818183,0.0028409090909090927,524288.0,56564900.699999996,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.239309875400742e-05,0.926829268292683,1.0,201.0452592354734,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
bicg,float,4,float24,float24_IMF,1,0,0.038,1022980000.0,1124.771670572,38873240.0,float24_IMF_float,8.536045540898019e-06,float24,16,9.17167325544743e-05,42,2242,1760,109.454552,,10245.0,7356.0,6.0,25207.175,9.300595238095242e-05,0.0014880952380952387,524288.0,56514486.35,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.1058537206774007e-05,0.95,1.0,182.2229703654817,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemm,float,4,float24,float24_IMF,1,0,0.036,3531520000.0,2568.730428757,127134720.0,float24_IMF_float,7.834159194524098e-06,float24,16,6.773651887897482e-05,120,6352,5880,103.839996,,10245.0,7356.0,6.0,25207.175,6.510416666666663e-05,0.001041666666666666,524288.0,160115975.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.1223320745267256e-05,0.9473684210526315,1.0,250.57555869809343,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemver,float,4,float24,float24_IMF,1,0,0.038,1985040000.0,5999.892282113,75431520.0,float24_IMF_float,1.112124934952756e-05,float24,16,4.6859402338123775e-05,440,4640,4020,3285.157471,,10245.0,7356.0,6.0,25207.175,1.7755681818181814e-05,0.000284090909090909,524288.0,116961292.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.233892754036032e-06,0.926829268292683,1.0,295.8072421240544,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gesummv,float,4,float24,float24_IMF,1,0,0.038,599960000.0,720.015740642,22798480.0,float24_IMF_float,8.488431789479152e-06,float24,16,8.081963069710405e-06,16,1600,1072,181.200012,,10245.0,7356.0,6.0,25207.175,0.0001220703125,0.001953125,524288.0,40331480.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.5444308345188822e-05,0.95,1.0,233.373801615903,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
lu,float,4,float24,float24_IMF,1,0,0.039,4084120000.0,7556.210907371,159280680.0,float24_IMF_float,0.0001027298499249,float24,16,8.8637799644292e-05,400,21550,5130,32.689999,,10245.0,7356.0,6.0,25207.175,7.812499999999997e-05,0.0012499999999999996,524288.0,543214621.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00010743126231062408,0.9285714285714286,1.0,426.01942695937095,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
ludcmp,float,4,float24,float24_IMF,1,0,0.039,4188800000.0,3899.219773627,163363200.0,float24_IMF_float,0.0035526604456004,float24,16,0.0047202014398566,20,22390,5910,32.689999,,10245.0,7356.0,6.0,25207.175,0.0015625000000000007,0.024999999999999994,524288.0,564388648.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0028215614657012824,0.9285714285714286,1.0,153.09641983070233,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
mvt,float,4,float24,float24_IMF,1,0,0.037,1090040000.0,1052.576638539,40331480.0,float24_IMF_float,1.5189168600825456e-05,float24,16,0.0001047783565262,40,2080,1600,81.799995,,10245.0,7356.0,6.0,25207.175,9.765625000000005e-05,0.0015625000000000007,524288.0,52430924.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,9.943211168293487e-06,0.9487179487179487,1.0,357.7285067184161,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
symm,float,4,float24,float24_IMF,1,0,0.037,2204760000.0,2596.395243864,81576120.0,float24_IMF_float,1.0627383343223093e-05,float24,16,6.204214695211432e-05,160,4935,4560,688.320007,,10245.0,7356.0,6.0,25207.175,4.882812500000002e-05,0.0007812500000000004,524288.0,124397408.625,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.389662813279361e-05,0.9487179487179487,1.0,282.00300271072035,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syr2k,float,4,float24,float24_IMF,1,0,0.037,3158620000.0,3971.440963659,116868940.0,float24_IMF_float,8.60610439074726e-06,float24,16,4.449979890542179e-05,256,8872,8296,127.73999,,10245.0,7356.0,6.0,25207.175,6.103515625e-05,0.0009765625,524288.0,223638056.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.7895687639263018e-05,0.9487179487179487,1.0,245.80869951718742,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syrk,float,4,float24,float24_IMF,1,0,0.037,2433040000.0,3667.962370641,90022480.0,float24_IMF_float,4.9946237719843975e-06,float24,16,5.882755091999746e-06,256,4632,4216,106.578751,,10245.0,7356.0,6.0,25207.175,3.0517578125e-05,0.00048828125,524288.0,116759634.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,7.2505780468784366e-06,0.9487179487179487,1.0,271.9108110382933,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
trmm,float,4,float24,float24_IMF,1,0,0.039,1239760000.0,2292.075552395,48350640.0,float24_IMF_float,7.959716794507678e-06,float24,16,3.848936544321074e-05,160,1805,1600,85.5,,10245.0,7356.0,6.0,25207.175,1.2207031250000006e-05,0.0001953125000000001,524288.0,45498950.875,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.6955527759013756e-06,0.9512195121951219,1.0,255.99999996429443,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
2mm,float,8,float24,float24_IMF,1,0,0.037,3617300000.0,2537.349624681,133840100.0,float24_IMF_float,1.1835871074915877e-05,float24,16,0.0001174833320475,112,5700,5232,9820.799805,,10245.0,7356.0,6.0,25207.175,6.975446428571431e-05,0.001116071428571429,524288.0,143680897.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.8130219302827356e-05,0.9487179487179487,1.0,313.47154239056954,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
3mm,float,8,float24,float24_IMF,1,0,0.038,3896840000.0,2165.797217351,148079920.0,float24_IMF_float,2.9964890279819768e-05,float24,16,0.0002008551760555,72,5220,4800,222.344543,,10245.0,7356.0,6.0,25207.175,0.00010850694444444447,0.0017361111111111114,524288.0,131581453.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.610296995900629e-05,0.926829268292683,1.0,455.13959052633885,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
atax,float,8,float24,float24_IMF,1,0,0.038,1207740000.0,941.295099685,45894120.0,float24_IMF_float,1.3195182035757006e-05,float24,16,0.0002594668638337,22,2244,1760,3938.048096,,10245.0,7356.0,6.0,25207.175,0.0001775568181818183,0.0028409090909090927,524288.0,56564900.699999996,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.2873725929865908e-05,0.926829268292683,1.0,201.0452592354734,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
bicg,float,8,float24,float24_IMF,1,0,0.037,1022980000.0,1129.026800977,37850260.0,float24_IMF_float,8.536045540898019e-06,float24,16,9.17167325544743e-05,42,2242,1760,437.818207,,10245.0,7356.0,6.0,25207.175,9.300595238095242e-05,0.0014880952380952387,524288.0,56514486.35,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.1216210775837933e-05,0.925,1.0,182.2229703654817,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemm,float,8,float24,float24_IMF,1,0,0.036,3531520000.0,2481.86801317,127134720.0,float24_IMF_float,6.142022361553021e-06,float24,16,6.726599933810241e-05,120,6352,5880,407.679993,,10245.0,7356.0,6.0,25207.175,6.510416666666663e-05,0.001041666666666666,524288.0,160115975.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.1662470256400067e-05,0.9473684210526315,1.0,234.23459450170836,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemver,float,8,float24,float24_IMF,1,0,0.038,1985040000.0,6064.824154146,75431520.0,float24_IMF_float,1.1981990749195029e-05,float24,16,4.6951276559333226e-05,440,4640,4020,65965.640625,,10245.0,7356.0,6.0,25207.175,1.7755681818181814e-05,0.000284090909090909,524288.0,116961292.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.365602382627052e-06,0.926829268292683,1.0,321.17117445216667,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gesummv,float,8,float24,float24_IMF,1,0,0.038,599960000.0,806.71130713,22798480.0,float24_IMF_float,8.488431789479152e-06,float24,16,8.081963069710405e-06,16,1600,1072,724.800049,,10245.0,7356.0,6.0,25207.175,0.0001220703125,0.001953125,524288.0,40331480.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.566451461473951e-05,0.95,1.0,233.373801615903,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
lu,float,8,float24,float24_IMF,1,0,0.039,4084120000.0,7629.721844646,159280680.0,float24_IMF_float,0.0001027298499249,float24,16,8.8637799644292e-05,400,21550,5130,65.379997,,10245.0,7356.0,6.0,25207.175,7.812499999999997e-05,0.0012499999999999996,524288.0,543214621.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00010819443364460391,0.9285714285714286,1.0,426.01942695937095,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
ludcmp,float,8,float24,float24_IMF,1,0,0.039,4188800000.0,3895.894134318,163363200.0,float24_IMF_float,0.0035526604456004,float24,16,0.0047202014398566,20,22390,5910,65.379997,,10245.0,7356.0,6.0,25207.175,0.0015625000000000007,0.024999999999999994,524288.0,564388648.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00284160530379246,0.9285714285714286,1.0,153.09641983070233,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
mvt,float,8,float24,float24_IMF,1,0,0.037,1090040000.0,1066.901138569,40331480.0,float24_IMF_float,1.6801674744637365e-05,float24,16,0.0001066792919401,40,2080,1600,322.399994,,10245.0,7356.0,6.0,25207.175,9.765625000000005e-05,0.0015625000000000007,524288.0,52430924.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.008346036744206e-05,0.9487179487179487,1.0,292.1723996479819,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
