bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp
seidel-2d,fixed,512,bfloat16,bfloat16_IMFZm,1,1,0.049,4777780000.0,7023.530467776,234111220.0,bfloat16_IMFZm_fixed,0.006037211929234302,bfloat16,8,0.0044453373701987,400,30360,29160,10265.599609,1035.694580078125,10431.0,7288.0,4.0
2mm,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.043,1433780000.0,1897.904651451,61652539.99999999,bfloat16_IMFZm_fixed,0.003979427851822881,bfloat16,8,0.002833847294165,112,5700,5232,1227.599976,1275.33203125,10431.0,7288.0,4.0
3mm,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.044,1466680000.0,1416.67847103,64533919.99999999,bfloat16_IMFZm_fixed,0.004378368542209507,bfloat16,8,0.0031153342343562,72,5220,4800,13.896534,1359.979248046875,10431.0,7288.0,4.0
atax,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.046,593640000.0,639.910481481,27307440.0,bfloat16_IMFZm_fixed,0.0034085889450523334,bfloat16,8,0.0024368750994291,22,2244,1760,492.256012,1026.267822265625,10431.0,7288.0,4.0
bicg,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.04,507200000.0,800.722959869,20288000.0,bfloat16_IMFZm_fixed,0.00476193451875194,bfloat16,8,0.0030352534335415,42,2242,1760,109.454552,1073.736572265625,10431.0,7288.0,4.0
gemm,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.045,1605480000.0,1988.511047633,72246600.0,bfloat16_IMFZm_fixed,0.004171938380595438,bfloat16,8,0.0039852175369272,120,6352,5880,103.839996,1127.1796875,10431.0,7288.0,4.0
gemver,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.046,982140000.0,5391.910898262,45178440.0,bfloat16_IMFZm_fixed,0.004392528948369963,bfloat16,8,0.0028693738366492,440,4640,4020,3285.157471,1555.14892578125,10431.0,7288.0,4.0
gesummv,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.037,278940000.0,497.436999916,10320780.0,bfloat16_IMFZm_fixed,0.004811828900505617,bfloat16,8,0.0033143616140593,16,1600,1072,181.200012,1062.513671875,10431.0,7288.0,4.0
lu,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.044,1933500000.0,6186.576252354,85074000.0,bfloat16_IMFZm_fixed,0.0033504125692317517,bfloat16,8,0.0025246549044873,400,21550,5130,32.689999,1053.220947265625,10431.0,7288.0,4.0
ludcmp,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.046,1640520000.0,1983.148706499,75463920.0,bfloat16_IMFZm_fixed,0.003910546485860419,bfloat16,8,0.0022773479121618,20,22390,5910,32.689999,1227.3427734375,10431.0,7288.0,4.0
mvt,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.043,525940000.0,815.236351858,22615420.0,bfloat16_IMFZm_fixed,0.0037876455143615005,bfloat16,8,0.0020908369866614,40,2080,1600,81.799995,1052.302490234375,10431.0,7288.0,4.0
symm,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.044,1044960000.0,2247.371670416,45978240.0,bfloat16_IMFZm_fixed,0.004490336191755587,bfloat16,8,0.0027928479310994,160,4935,4560,688.320007,1164.583251953125,10431.0,7288.0,4.0
syr2k,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.044,1941340000.0,3568.414237525,85418960.0,bfloat16_IMFZm_fixed,0.003834038181736661,bfloat16,8,0.0027432461471643,256,8872,8296,127.73999,1173.788330078125,10431.0,7288.0,4.0
syrk,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.044,1330940000.0,3446.61157136,58561360.0,bfloat16_IMFZm_fixed,0.004486118700047868,bfloat16,8,0.0028494307529112,256,4632,4216,106.578751,1074.02294921875,10431.0,7288.0,4.0
trmm,fixed,4,bfloat16,bfloat16_IMFZm,1,1,0.047,597460000.0,2129.952885848,28080620.0,bfloat16_IMFZm_fixed,0.0046677139103787684,bfloat16,8,0.0031744788459799,160,1805,1600,85.5,1070.274658203125,10431.0,7288.0,4.0
2mm,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.034,3617300000.0,1290.569887527,122988200.00000001,bfloat16_IMFZm_float,0.003617745780328164,bfloat16,8,0.0312375799537657,112,5700,5232,20595709952.0,,10431.0,7288.0,4.0
3mm,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.035,3896840000.0,1050.210780817,136389400.0,bfloat16_IMFZm_float,0.0075281276023797155,bfloat16,8,0.0556945520187737,72,5220,4800,59685158912.0,,10431.0,7288.0,4.0
atax,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.035,1207740000.0,457.534531969,42270900.00000001,bfloat16_IMFZm_float,0.004270098835860752,bfloat16,8,0.0644477460610011,22,2244,1760,8258685440.0,,10431.0,7288.0,4.0
bicg,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.035,1022980000.0,514.170029356,35804300.0,bfloat16_IMFZm_float,0.0035178455746338404,bfloat16,8,0.0239894151058488,42,2242,1760,7173213.5,,10431.0,7288.0,4.0
gemm,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.033,3531520000.0,1078.533650921,116540160.0,bfloat16_IMFZm_float,0.001481155097091242,bfloat16,8,0.0158532214934028,120,6352,5880,6554583.0,,10431.0,7288.0,4.0
gemver,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.035,1985040000.0,2402.281486315,69476400.0,bfloat16_IMFZm_float,0.00542394889501129,bfloat16,8,0.0138985360684763,440,4640,4020,1324064060735488.0,,10431.0,7288.0,4.0
gesummv,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.035,599960000.0,347.64384997,20998600.000000004,bfloat16_IMFZm_float,0.006510935522208775,bfloat16,8,0.0089804131896198,16,1600,1072,11875124.0,,10431.0,7288.0,4.0
lu,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.036,4072720000.0,3379.850528347,146617920.0,bfloat16_IMFZm_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,8368.639648,,10431.0,7288.0,4.0
ludcmp,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.036,4176200000.0,2477.412939025,150343200.0,bfloat16_IMFZm_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,8368.639648,,10431.0,7288.0,4.0
mvt,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.034,1090040000.0,592.984783876,37061360.0,bfloat16_IMFZm_float,0.00533302268945094,bfloat16,8,0.0261859968349067,40,2080,1600,5217177.5,,10431.0,7288.0,4.0
symm,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.034,2204760000.0,1508.309129977,74961840.0,bfloat16_IMFZm_float,0.0038968340625661485,bfloat16,8,0.0159202548971078,160,4935,4560,44827728.0,,10431.0,7288.0,4.0
syr2k,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.034,3158620000.0,2160.507732085,107393080.00000001,bfloat16_IMFZm_float,0.003568876276254579,bfloat16,8,0.0115241151686064,256,8872,8296,8120893.0,,10431.0,7288.0,4.0
syrk,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.034,2433040000.0,1679.881604792,82723360.0,bfloat16_IMFZm_float,0.007325135923820291,bfloat16,8,0.0105323786370036,256,4632,4216,6765404.0,,10431.0,7288.0,4.0
trmm,float,1024,bfloat16,bfloat16_IMFZm,1,1,0.036,1239760000.0,916.622824317,44631360.0,bfloat16_IMFZm_float,0.0036124795261703734,bfloat16,8,0.0101155634146686,160,1805,1600,5456448.0,,10431.0,7288.0,4.0
2mm,float,8,bfloat16,bfloat16_IMFZm,1,1,0.034,3617300000.0,2472.528336371,122988200.00000001,bfloat16_IMFZm_float,0.00342133318065962,bfloat16,8,0.0311750022693677,112,5700,5232,9820.799805,,10431.0,7288.0,4.0
3mm,float,8,bfloat16,bfloat16_IMFZm,1,1,0.035,3896840000.0,2061.550321371,136389400.0,bfloat16_IMFZm_float,0.0075281276023797155,bfloat16,8,0.0556945520187737,72,5220,4800,222.344543,,10431.0,7288.0,4.0
atax,float,8,bfloat16,bfloat16_IMFZm,1,1,0.035,1207740000.0,891.289159,42270900.00000001,bfloat16_IMFZm_float,0.004270098835860752,bfloat16,8,0.0644477460610011,22,2244,1760,3938.048096,,10431.0,7288.0,4.0
bicg,float,8,bfloat16,bfloat16_IMFZm,1,1,0.034,1022980000.0,1050.669561741,34781320.0,bfloat16_IMFZm_float,0.0035178455746338404,bfloat16,8,0.0239894151058488,42,2242,1760,437.818207,,10431.0,7288.0,4.0
gemm,float,8,bfloat16,bfloat16_IMFZm,1,1,0.033,3531520000.0,2501.770268452,116540160.0,bfloat16_IMFZm_float,0.0029482995229979814,bfloat16,8,0.0170844182880451,120,6352,5880,407.679993,,10431.0,7288.0,4.0
gemver,float,8,bfloat16,bfloat16_IMFZm,1,1,0.035,1985040000.0,6084.774806684,69476400.0,bfloat16_IMFZm_float,0.004610551951582903,bfloat16,8,0.0129417298039327,440,4640,4020,65965.640625,,10431.0,7288.0,4.0
gesummv,float,8,bfloat16,bfloat16_IMFZm,1,1,0.035,599960000.0,662.047950903,20998600.000000004,bfloat16_IMFZm_float,0.006510935522208775,bfloat16,8,0.0089804131896198,16,1600,1072,724.800049,,10431.0,7288.0,4.0
lu,float,8,bfloat16,bfloat16_IMFZm,1,1,0.036,4072720000.0,7505.11620588,146617920.0,bfloat16_IMFZm_float,0.0170103814232518,bfloat16,8,0.0294515432164485,400,21550,5130,65.379997,,10431.0,7288.0,4.0
ludcmp,float,8,bfloat16,bfloat16_IMFZm,1,1,0.036,4176200000.0,3535.589867153,150343200.0,bfloat16_IMFZm_float,1.1411990298485073,bfloat16,8,0.9633309296632904,20,22390,5910,65.379997,,10431.0,7288.0,4.0
mvt,float,8,bfloat16,bfloat16_IMFZm,1,1,0.034,1090040000.0,1006.685886527,37061360.0,bfloat16_IMFZm_float,0.004547720396939908,bfloat16,8,0.0265358653995294,40,2080,1600,322.399994,,10431.0,7288.0,4.0
symm,float,8,bfloat16,bfloat16_IMFZm,1,1,0.034,2204760000.0,2486.368261653,74961840.0,bfloat16_IMFZm_float,0.0043463117310675314,bfloat16,8,0.0161948013210036,160,4935,4560,2744.640137,,10431.0,7288.0,4.0
syr2k,float,8,bfloat16,bfloat16_IMFZm,1,1,0.034,3158620000.0,3951.754886996,107393080.00000001,bfloat16_IMFZm_float,0.0036267400199878285,bfloat16,8,0.011526275106269,256,8872,8296,503.279968,,10431.0,7288.0,4.0
syrk,float,8,bfloat16,bfloat16_IMFZm,1,1,0.034,2433040000.0,3649.28265786,82723360.0,bfloat16_IMFZm_float,0.007454829890397717,bfloat16,8,0.0112587675001421,256,4632,4216,419.595001,,10431.0,7288.0,4.0
trmm,float,8,bfloat16,bfloat16_IMFZm,1,1,0.036,1239760000.0,2310.884867635,44631360.0,bfloat16_IMFZm_float,0.0032412719850567428,bfloat16,8,0.009318112321705,160,1805,1600,337.5,,10431.0,7288.0,4.0
2mm,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.041,1432560000.0,1792.579698306,58734960.0,bfloat16_IMFZm_fixed,0.004044923307588475,bfloat16,8,0.0026897561340511,112,5700,5232,628531.1875,1266.67431640625,10431.0,7288.0,4.0
3mm,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.044,1537260000.0,1413.715542618,67639440.0,bfloat16_IMFZm_fixed,0.004378368542209507,bfloat16,8,0.0031153342343562,72,5220,4800,56920.203125,1376.815185546875,10431.0,7288.0,4.0
atax,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.045,593680000.0,662.173754172,26715600.0,bfloat16_IMFZm_fixed,0.0034085889450523334,bfloat16,8,0.0024368750994291,22,2244,1760,252035.078125,1042.902099609375,10431.0,7288.0,4.0
bicg,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.04,507200000.0,864.837318832,20288000.0,bfloat16_IMFZm_fixed,0.00476193451875194,bfloat16,8,0.0033451874020121,42,2242,1760,7005.091309,1065.059326171875,10431.0,7288.0,4.0
gemm,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.045,1589460000.0,1963.197637095,71525700.0,bfloat16_IMFZm_fixed,0.005059135893353586,bfloat16,8,0.0027178631965126,120,6352,5880,6430.719727,1111.087646484375,10431.0,7288.0,4.0
gemver,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.047,994380000.0,5238.991347403,46735860.0,bfloat16_IMFZm_fixed,0.004599394202545572,bfloat16,8,0.0028930623433228,440,4640,4020,45254740.0,1580.47021484375,10431.0,7288.0,4.0
gesummv,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.037,279240000.0,532.348423223,10331880.0,bfloat16_IMFZm_fixed,0.005174147741085327,bfloat16,8,0.0035826019574069,16,1600,1072,11596.800781,1068.711669921875,10431.0,7288.0,4.0
lu,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.043,1933500000.0,6233.8402974,83140500.0,bfloat16_IMFZm_fixed,0.0033504125692317517,bfloat16,8,0.0026553738587357,400,21550,5130,261.519989,1057.119384765625,10431.0,7288.0,4.0
ludcmp,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.044,1684380000.0,1967.00165398,74112720.0,bfloat16_IMFZm_fixed,0.003955847725436315,bfloat16,8,0.0022773479121618,20,22390,5910,261.519989,1229.600341796875,10431.0,7288.0,4.0
mvt,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.043,525640000.0,842.07297223,22602520.0,bfloat16_IMFZm_fixed,0.005403568165173234,bfloat16,8,0.0032123547232453,40,2080,1600,5110.399902,1055.594482421875,10431.0,7288.0,4.0
symm,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.042,1061120000.0,2331.618848639,44567040.0,bfloat16_IMFZm_fixed,0.00455255865189663,bfloat16,8,0.0031388888383437,160,4935,4560,43810.558594,1166.437255859375,10431.0,7288.0,4.0
syr2k,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.045,1997360000.0,3617.356487214,89881200.0,bfloat16_IMFZm_fixed,0.004126180283371639,bfloat16,8,0.0027563641119109,256,8872,8296,7960.319336,1169.904541015625,10431.0,7288.0,4.0
syrk,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.042,1254900000.0,3381.321662792,52705800.0,bfloat16_IMFZm_fixed,0.004295205817376811,bfloat16,8,0.0025127647150856,256,4632,4216,6632.879883,1037.42138671875,10431.0,7288.0,4.0
trmm,fixed,32,bfloat16,bfloat16_IMFZm,1,1,0.046,597460000.0,2238.839701699,27483160.0,bfloat16_IMFZm_fixed,0.004753287951355019,bfloat16,8,0.0028568560279561,160,1805,1600,5346.0,1059.090087890625,10431.0,7288.0,4.0
2mm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,1431720000.0,1289.438190608,61563959.99999999,bfloat16_IMFZm_fixed,0.004280636024570138,bfloat16,8,0.0028039254565578,112,5700,5232,153.449997,1271.194091796875,10431.0,7288.0,4.0
3mm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1466880000.0,1056.838186317,64542719.99999999,bfloat16_IMFZm_fixed,0.004378368542209499,bfloat16,8,0.0031153342343562,72,5220,4800,0.868533,1338.124267578125,10431.0,7288.0,4.0
atax,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.045,564280000.0,574.958653729,25392600.0,bfloat16_IMFZm_fixed,0.0034085889450523334,bfloat16,8,0.0024368750994291,22,2244,1760,61.532001,1020.328369140625,10431.0,7288.0,4.0
bicg,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.041,518720000.0,620.482771179,21267520.0,bfloat16_IMFZm_fixed,0.00476193451875194,bfloat16,8,0.0030352534335415,42,2242,1760,27.363638,1082.521484375,10431.0,7288.0,4.0
gemm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.045,1788500000.0,1621.661888045,80482500.0,bfloat16_IMFZm_fixed,0.004461620099539406,bfloat16,8,0.0033563023344619,120,6352,5880,26.92,1143.17529296875,10431.0,7288.0,4.0
gemver,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.047,975120000.0,3735.142851806,45830640.0,bfloat16_IMFZm_fixed,0.004242523723132461,bfloat16,8,0.0027289753247324,440,4640,4020,213.954514,1554.2197265625,10431.0,7288.0,4.0
gesummv,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.036,283300000.0,420.447743186,10198800.0,bfloat16_IMFZm_fixed,0.004811828900505617,bfloat16,8,0.0033143616140593,16,1600,1072,45.300003,1058.1630859375,10431.0,7288.0,4.0
lu,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1933500000.0,4653.432769578,85074000.0,bfloat16_IMFZm_fixed,0.0033504125692317517,bfloat16,8,0.0019888734016593,400,21550,5130,16.344999,1080.35791015625,10431.0,7288.0,4.0
ludcmp,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1547900000.0,1676.088780892,68107600.0,bfloat16_IMFZm_fixed,0.003910546485860419,bfloat16,8,0.0025013176033934,20,22390,5910,16.344999,1268.5283203125,10431.0,7288.0,4.0
mvt,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,493800000.0,589.78778663,21233400.0,bfloat16_IMFZm_fixed,0.0049594838040100215,bfloat16,8,0.0024499997170763,40,2080,1600,21.300001,1056.374267578125,10431.0,7288.0,4.0
symm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,1062920000.0,1651.498174095,45705560.0,bfloat16_IMFZm_fixed,0.004474039690985478,bfloat16,8,0.0028487287076304,160,4935,4560,173.160004,1161.242919921875,10431.0,7288.0,4.0
syr2k,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.044,1966500000.0,2616.378826683,86526000.0,bfloat16_IMFZm_fixed,0.003843599455745219,bfloat16,8,0.0025220027955659,256,8872,8296,32.894997,1158.82763671875,10431.0,7288.0,4.0
syrk,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.043,1394880000.0,2515.613345287,59979839.99999999,bfloat16_IMFZm_fixed,0.004855003033798657,bfloat16,8,0.0029311479580036,256,4632,4216,27.484688,1026.026611328125,10431.0,7288.0,4.0
trmm,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.047,597460000.0,1608.636313775,28080620.0,bfloat16_IMFZm_fixed,0.0047935330088093465,bfloat16,8,0.0026293193034488,160,1805,1600,21.9375,1079.439208984375,10431.0,7288.0,4.0
heat-3d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.051,197600000.0,2026.594128339,10077600.0,bfloat16_IMFZm_fixed,0.0011445221445221447,bfloat16,8,0.0,125,8350,8100,52.0,1489.6376953125,10431.0,7288.0,4.0
jacobi-1d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.045,179160000.0,497.015727707,8062200.0,bfloat16_IMFZm_fixed,0.004877643572677735,bfloat16,8,0.0023588793055819,15,840,780,10.0,894.47607421875,10431.0,7288.0,4.0
jacobi-2d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.05,3129400000.0,4380.315369466,156470000.0,bfloat16_IMFZm_fixed,0.0044020941486254414,bfloat16,8,0.0030916132002405,225,18250,16900,32.133335,1053.143798828125,10431.0,7288.0,4.0
seidel-2d,fixed,2,bfloat16,bfloat16_IMFZm,1,1,0.049,4777900000.0,6929.042327976,234117100.0,bfloat16_IMFZm_fixed,0.004375419798523985,bfloat16,8,0.0030481740772232,400,30360,29160,40.099998,1130.336181640625,10431.0,7288.0,4.0
2mm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.042,1432540000.0,1852.769092438,60166680.00000001,bfloat16_IMFZm_fixed,0.004702613333498321,bfloat16,8,0.0031649699506096,112,5700,5232,321807968.0,1276.781982421875,10431.0,7288.0,4.0
3mm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,1534820000.0,1489.140359086,67532080.0,bfloat16_IMFZm_fixed,0.004462281812460827,bfloat16,8,0.0031700204878991,72,5220,4800,233145152.0,1371.17724609375,10431.0,7288.0,4.0
atax,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.045,596820000.0,666.099725876,26856900.0,bfloat16_IMFZm_fixed,0.0034085889450523334,bfloat16,8,0.0024368750994291,22,2244,1760,129041960.0,1023.534912109375,10431.0,7288.0,4.0
bicg,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.04,507200000.0,843.077344561,20288000.0,bfloat16_IMFZm_fixed,0.00476193451875194,bfloat16,8,0.0033451874020121,42,2242,1760,448325.84375,1061.48828125,10431.0,7288.0,4.0
gemm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,1589660000.0,1993.740220096,69945040.0,bfloat16_IMFZm_fixed,0.07063493631425487,bfloat16,8,0.1084881594508781,120,6352,5880,409845.75,1141.822998046875,10431.0,7288.0,4.0
gemver,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.04,1205040000.0,5498.888832806,48201600.0,bfloat16_IMFZm_fixed,0.004960217373490511,bfloat16,8,0.0039778788552874,440,4640,4020,1310431248384.0,1537.204345703125,10431.0,7288.0,4.0
gesummv,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.037,279620000.0,487.126436771,10345940.0,bfloat16_IMFZm_fixed,0.005174147741085327,bfloat16,8,0.0035826019574069,16,1600,1072,742195.25,1064.000732421875,10431.0,7288.0,4.0
lu,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.041,1933500000.0,6205.598370017,79273500.0,bfloat16_IMFZm_fixed,0.006631902722110972,bfloat16,8,0.0054225499248981,400,21550,5130,2092.159912,1064.18603515625,10431.0,7288.0,4.0
ludcmp,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.047,1659740000.0,1965.818300449,78007780.0,bfloat16_IMFZm_fixed,63.15259178384191,bfloat16,8,88.30308122402954,20,22390,5910,2092.159912,1246.441650390625,10431.0,7288.0,4.0
mvt,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.042,525640000.0,841.47110257,22076880.0,bfloat16_IMFZm_fixed,0.004515528519932314,bfloat16,8,0.0033312714599931,40,2080,1600,326169.59375,1057.85595703125,10431.0,7288.0,4.0
symm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.04,1181280000.0,2285.07512105,47251200.0,bfloat16_IMFZm_fixed,0.02027046476351902,bfloat16,8,0.0190300500037181,160,4935,4560,2801940.5,1172.23095703125,10431.0,7288.0,4.0
syr2k,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,2017620000.0,3580.434488838,88775280.0,bfloat16_IMFZm_fixed,0.03835320115402895,bfloat16,8,0.0470662785905063,256,8872,8296,507740.125,1155.65087890625,10431.0,7288.0,4.0
syrk,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.042,1254900000.0,3458.29754534,52705800.0,bfloat16_IMFZm_fixed,0.0046566562916279634,bfloat16,8,0.002777361754678,256,4632,4216,422999.03125,1022.604736328125,10431.0,7288.0,4.0
trmm,fixed,256,bfloat16,bfloat16_IMFZm,1,1,0.044,597460000.0,2246.810999527,26288240.0,bfloat16_IMFZm_fixed,0.004497602693579836,bfloat16,8,0.0026533527205677,160,1805,1600,341136.0,1049.95361328125,10431.0,7288.0,4.0
2mm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.042,1435760000.0,1793.702436021,60301920.00000001,bfloat16_IMFZm_fixed,0.004252391939904227,bfloat16,8,0.0027357868635629,112,5700,5232,5028249.5,1271.322998046875,10431.0,7288.0,4.0
3mm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.044,1535080000.0,1424.613978864,67543520.0,bfloat16_IMFZm_fixed,0.004378368542209507,bfloat16,8,0.0031153342343562,72,5220,4800,910723.25,1389.337646484375,10431.0,7288.0,4.0
atax,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.045,593680000.0,657.560604854,26715600.0,bfloat16_IMFZm_fixed,0.0034085889450523334,bfloat16,8,0.0024368750994291,22,2244,1760,2016280.625,1022.55419921875,10431.0,7288.0,4.0
bicg,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.04,507200000.0,836.828538833,20288000.0,bfloat16_IMFZm_fixed,0.00476193451875194,bfloat16,8,0.0033451874020121,42,2242,1760,28020.365234,1061.28515625,10431.0,7288.0,4.0
gemm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.045,1589460000.0,2012.496783878,71525700.0,bfloat16_IMFZm_fixed,0.005789956727670764,bfloat16,8,0.0030155625807841,120,6352,5880,25661.439453,1112.34228515625,10431.0,7288.0,4.0
gemver,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.043,1113520000.0,5416.361648203,47881359.99999999,bfloat16_IMFZm_fixed,0.0046488423332655985,bfloat16,8,0.0033726581102567,440,4640,4020,1349725056.0,1527.5400390625,10431.0,7288.0,4.0
gesummv,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.038,279620000.0,473.856221093,10625560.0,bfloat16_IMFZm_fixed,0.005174147741085327,bfloat16,8,0.0035826019574069,16,1600,1072,46387.203125,1070.8759765625,10431.0,7288.0,4.0
lu,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.042,1933500000.0,6191.847908199,81207000.0,bfloat16_IMFZm_fixed,0.0034170668351047465,bfloat16,8,0.0019888734016593,400,21550,5130,523.039978,1056.7998046875,10431.0,7288.0,4.0
ludcmp,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.045,1657720000.0,1981.579283546,74597400.0,bfloat16_IMFZm_fixed,0.004869529770835724,bfloat16,8,0.0026024716278749,20,22390,5910,523.039978,1231.31005859375,10431.0,7288.0,4.0
mvt,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.043,525640000.0,807.242040069,22602520.0,bfloat16_IMFZm_fixed,0.00490696516017722,bfloat16,8,0.0036946304811465,40,2080,1600,20409.599609,1055.33837890625,10431.0,7288.0,4.0
symm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.043,1063080000.0,2349.991507717,45712440.0,bfloat16_IMFZm_fixed,0.0053220640636800105,bfloat16,8,0.0036883047730024,160,4935,4560,175173.125,1174.860107421875,10431.0,7288.0,4.0
syr2k,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.044,1997460000.0,3563.559448483,87888240.0,bfloat16_IMFZm_fixed,0.004263117311042289,bfloat16,8,0.0029301586632363,256,8872,8296,31779.837891,1158.213623046875,10431.0,7288.0,4.0
syrk,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.042,1254900000.0,3440.924150962,52705800.0,bfloat16_IMFZm_fixed,0.004180588626033718,bfloat16,8,0.003303463453037,256,4632,4216,26477.759766,1033.2421875,10431.0,7288.0,4.0
trmm,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.045,597460000.0,2149.441565974,26885700.0,bfloat16_IMFZm_fixed,0.004721101222739725,bfloat16,8,0.0026248384106979,160,1805,1600,21348.0,1054.01953125,10431.0,7288.0,4.0
heat-3d,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.051,197600000.0,2018.285157051,10077600.0,bfloat16_IMFZm_fixed,0.0011445221445221447,bfloat16,8,0.0,125,8350,8100,1664.0,1392.638916015625,10431.0,7288.0,4.0
jacobi-1d,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.044,179040000.0,451.512275332,7877760.0,bfloat16_IMFZm_fixed,0.004877643572677721,bfloat16,8,0.0023588793055819,15,840,780,72.533333,915.984375,10431.0,7288.0,4.0
jacobi-2d,fixed,64,bfloat16,bfloat16_IMFZm,1,1,0.049,3127740000.0,4108.469239643,153259260.0,bfloat16_IMFZm_fixed,0.004572825687379846,bfloat16,8,0.0032983154892664,225,18250,16900,1028.266724,1069.593994140625,10431.0,7288.0,4.0
